raman_shift_cm-1,PS_01,PS_02,PS_03,PET_01,PET_02,PMMA_01,PMMA_02,CAL_01,CAL_02,ARA_01,ARA_02,SI_01,XA_01,XB_01
1732.5513,535.0383,1039.9836,-460.0835,15075.0526,14694.7522,32813.3899,32239.9283,564.5979,520.8753,-115.3042,37.9234,-96.6577,847.9723,494.8286
1734.4086,790.2059,205.7143,-157.2825,10981.5516,11221.9458,23888.9172,23239.0944,946.4962,266.6663,416.5275,867.2869,118.4499,790.1843,767.1816
1736.2659,541.3753,474.8484,-182.0995,8738.1906,8442.6883,16172.2418,15933.0263,660.5107,-311.3343,328.3138,412.819,-281.9938,590.1779,312.2883
1738.1232,55.4275,1109.5335,380.068,6573.1714,6104.8336,12040.1723,11420.378,-59.2556,207.0336,682.8552,540.447,362.2299,248.7402,-204.1731
1739.9804,59.5486,635.4006,-6.7093,5687.9921,5228.0362,9019.1338,8203.6756,267.6067,577.2159,144.2534,-162.1257,139.609,902.5649,99.9546
1741.8377,462.994,-350.2967,-465.9173,4036.1427,4135.8573,6861.1235,6043.9912,165.1868,252.2626,1020.3076,894.2168,529.7,632.3513,-426.3432
1743.695,74.1829,145.4991,285.497,3483.0851,3271.1506,4489.958,4592.462,543.7807,742.6077,923.1749,-150.7545,663.8243,1043.8944,106.6724
1745.5523,614.52,937.7796,390.2973,2833.7701,2481.0267,3675.6606,3848.3435,605.2984,208.406,-194.4227,-137.1661,793.493,823.2389,-798.4452
1747.4096,669.5694,694.601,-347.9081,1888.1488,2637.352,3296.5244,2983.0987,755.9622,117.812,23.5154,888.5684,-25.0474,786.7547,15.6995
1749.2669,609.6929,964.7175,592.8945,2327.1967,2493.0465,3487.8064,3065.6189,179.737,-132.0713,399.6563,-26.0209,-423.2856,677.452,500.6133
1751.1241,161.3012,114.6596,395.4206,1484.5651,1953.3181,1770.9357,3145.0419,483.971,858.3162,152.9668,-417.3259,366.9874,559.9144,450.2964
1752.9814,556.5851,253.8052,885.7199,2295.5879,2206.8486,1610.3974,1480.7735,631.1612,-50.1226,-217.2012,994.5862,-153.4928,301.3945,888.2473
1754.8387,106.6865,478.5183,368.7595,1220.3198,2061.4458,1124.702,1687.2896,685.8929,985.1016,764.5102,-310.0557,364.363,549.3352,123.8156
1756.696,361.6488,-140.4151,827.1466,1791.2118,1483.7398,2104.584,2075.6097,833.6815,958.2987,529.8207,851.6492,404.9551,-345.8973,136.304
1758.5533,730.815,756.8043,169.1979,416.5331,1542.8829,1185.0136,695.5411,218.799,832.2484,-226.0372,-82.343,-303.2697,631.4136,-482.3666
1760.4106,514.0494,-2.6229,353.8085,1404.7595,832.8802,1307.787,868.9727,-327.0086,524.0985,970.9156,-528.1767,285.016,-773.5323,719.3511
1762.2678,-100.4635,448.476,-804.7601,1285.1153,600.884,1044.3352,912.5847,48.5077,-59.1614,46.236,-193.1772,-350.8027,457.7652,401.5935
1764.1251,-115.7175,-225.0373,377.8292,1570.5237,828.7154,1544.1416,1195.011,-15.9476,-65.3461,-453.0543,38.2995,65.7891,471.4469,971.5562
1765.9824,-222.3558,541.4828,333.4383,1455.6833,52.6606,1127.1115,673.5499,517.3524,612.5975,246.9499,207.5107,612.3606,559.7468,-403.0123
1767.8397,173.4126,156.581,190.4339,797.1401,795.4405,1535.4962,547.886,326.8638,-449.4739,96.8195,702.0332,622.228,413.0736,468.1415
1769.697,-588.0917,688.0899,941.4487,1158.1586,1931.8753,1242.6586,693.1268,350.1047,-92.5793,79.3694,12.7775,-132.6274,574.892,553.3271
1771.5543,356.109,726.7594,547.9758,1180.6141,537.0641,860.9582,719.7596,362.8228,-98.6105,457.5307,34.5141,-146.7742,-150.6074,176.2128
1773.4115,-10.2304,344.6732,-435.0282,353.3506,986.4945,965.1192,1196.0424,642.7327,431.5585,476.019,619.6212,9.6444,37.637,-532.3136
1775.2688,658.7103,30.2323,466.3833,540.18,709.9828,542.2647,1106.4216,458.7327,459.0442,-361.4613,-183.9528,-328.5613,-128.1946,381.5749
1777.1261,459.3638,-730.5454,789.6958,262.2621,385.3842,1000.557,727.4707,452.3706,243.3652,-47.8983,366.9141,669.9271,396.9016,-52.9464
1778.9834,429.4161,461.8358,405.2899,1011.5519,456.0408,618.2135,954.1465,-158.5316,1133.5734,422.9528,861.308,39.1803,501.3826,77.0732
1780.8407,1260.3407,527.8857,-207.9993,883.2053,865.2538,-53.4135,647.3751,12.6461,-272.3242,233.5439,187.0114,-124.6456,394.9848,187.8442
1782.6979,-23.1099,382.3309,541.9691,858.2156,-320.1795,-291.2148,792.0359,433.6071,532.967,296.5064,1220.9917,751.3012,-190.237,407.6396
1784.5552,66.464,1079.7297,909.6046,304.8077,348.1797,666.8469,48.005,167.9809,-139.4835,229.9649,753.7272,442.8261,688.2711,762.1016
1786.4125,1032.9739,548.4938,97.6277,-10.785,861.0536,161.5617,411.5291,281.6032,-6.7257,163.78,358.2657,465.7995,597.535,732.4081
1788.2698,399.051,126.9532,483.0154,341.9935,583.7833,1092.0612,224.6968,361.6707,418.3645,697.3351,54.637,804.727,226.4794,-9.0789
1790.1271,-58.6083,628.8313,615.1749,266.2974,286.3308,169.6216,1168.6685,83.6038,-47.7923,131.7121,-503.8424,843.6078,1017.5685,-511.5007
1791.9844,-36.2436,-100.347,575.2465,1060.0036,544.9323,620.3372,1125.8853,3.809,396.2109,-35.2494,311.2574,691.4673,120.4324,741.8379
1793.8416,584.0795,-190.5253,968.5623,342.7999,489.4696,327.4955,906.8562,1678.4436,-4.473,-3.0737,19.4283,640.9236,-450.0472,684.5462
1795.6989,257.7482,762.717,1173.5181,694.6155,536.0263,935.6792,222.5319,-40.8527,847.8411,140.3299,841.5795,944.6433,1082.5161,337.105
1797.5562,509.9186,92.2705,900.2117,475.8751,635.07,555.6901,425.3126,34.3113,640.5723,72.8984,31.8031,200.5358,933.8798,546.5375
1799.4135,655.1599,-392.7491,620.6669,-11.1659,959.1231,184.0925,199.4098,732.9853,-62.8517,742.0323,762.2926,863.4657,153.7473,39.5917
1801.2708,213.5454,-278.2695,-247.8708,428.1752,821.9689,393.9475,493.9193,382.2063,903.8099,395.2345,1126.6894,134.5862,194.266,-345.0115
1803.1281,561.5103,-195.6416,449.3392,609.2915,-66.3278,801.1904,-43.5426,82.645,-71.5435,-268.6285,773.5576,-68.8508,355.8177,-254.6816
1804.9853,338.0087,360.9166,-515.4804,114.4851,579.1152,759.4597,780.6622,269.9855,413.356,201.2429,445.8521,491.042,389.7816,-210.2122
1806.8426,317.8621,557.0867,415.7683,480.176,842.2001,1216.2994,147.0262,7.5685,145.7997,319.3066,388.6182,528.6376,528.0877,-218.3876
1808.6999,1294.2135,149.399,668.61,723.2223,868.2243,401.3478,1058.6387,-453.7233,-386.8714,68.3128,-77.1485,-156.9841,297.651,105.513
1810.5572,296.9168,279.7034,987.2493,1.8803,547.2759,322.4223,1033.6858,780.2461,933.6192,438.9432,61.958,573.6831,961.9263,262.0095
1812.4145,984.972,785.8697,47.3605,1155.6617,71.9465,718.5295,235.5175,198.5723,-387.8354,662.7828,-105.014,223.0241,627.6529,843.4306
1814.2717,953.1613,892.3275,-118.2792,274.337,1417.674,314.6844,942.7673,-275.5182,514.2502,-44.2489,1029.76,92.2987,426.9087,-161.9182
1816.129,133.6772,552.9068,-656.7638,675.6335,229.1076,432.9075,327.8991,-377.7107,13.4029,321.3859,429.0932,-56.4417,445.1073,569.7546
1817.9863,-210.5473,527.9905,-53.4282,-174.0358,-178.4448,662.5056,233.5305,479.1121,271.4388,45.4835,109.2792,421.883,398.8513,-153.5718
1819.8436,694.5499,1190.9716,113.8148,-293.4212,145.0655,355.1029,78.8393,472.5738,543.5985,557.9375,506.1428,833.0508,863.2268,126.2987
1821.7009,665.4089,820.6054,966.5836,174.6219,659.4232,380.3851,698.0877,-622.4998,211.455,141.3058,225.827,381.5319,417.618,469.8782
1823.5582,441.4072,594.9948,35.0922,669.6591,214.5239,1006.7925,519.6973,727.5576,683.7051,567.0701,-155.7321,479.2273,472.037,-164.6239
1825.4154,503.717,979.7208,291.2655,340.4974,675.3424,52.9029,572.9626,445.2126,471.7962,519.5041,-356.1968,429.458,936.0917,652.0699
1827.2727,-234.0666,336.5175,625.6266,439.4712,1023.3852,372.907,501.0226,530.0128,-366.0141,-554.0726,1029.0746,354.8484,-234.8201,564.7372
1829.13,327.9467,216.4513,52.3562,145.7381,722.3951,137.8934,277.7846,68.3248,-109.3194,-797.2249,258.9994,354.2005,640.6596,3.3435
1830.9873,381.4347,-203.8245,-148.3414,164.8617,11.5177,-303.5571,127.3916,413.2334,201.362,619.1508,497.723,762.3441,-249.963,772.6423
1832.8446,272.5393,-370.9489,363.3979,344.0016,337.6807,295.876,341.2674,455.344,911.3056,177.1238,411.6918,959.5985,738.1678,888.0248
1834.7019,576.9733,420.0496,-81.6221,427.4719,545.4574,832.8875,1496.6916,1403.5052,494.09,612.426,658.0832,470.301,513.1257,487.8335
1836.5591,496.0191,262.0264,222.6334,925.5358,224.2121,433.7781,457.5001,-30.0297,427.9045,414.0961,108.119,-314.1143,199.3622,495.661
1838.4164,684.1711,-543.2227,-512.5144,408.2999,547.1262,688.7075,135.6265,138.5836,-104.1462,604.1761,525.6317,152.2519,676.2294,386.6474
1840.2737,304.7274,38.4518,644.3775,270.3384,439.4951,583.0421,213.2597,490.1121,807.2676,566.3344,270.8918,171.8613,323.3448,656.3765
1842.131,167.013,543.2002,129.4066,437.5931,482.9674,135.8097,579.674,1148.1297,976.3277,1281.3151,344.4196,286.8703,30.937,496.7808
1843.9883,362.2087,-241.1419,127.2932,644.6869,598.1146,327.2064,102.3418,315.3663,558.9423,607.8924,628.2592,615.4572,313.7902,75.3687
1845.8456,-447.3991,617.366,810.8854,469.4497,454.8374,572.9961,662.9958,-464.292,673.1367,235.4089,382.8057,-124.8844,144.7349,664.6403
1847.7028,796.9682,274.9661,446.0492,320.5465,680.9797,-102.8422,200.9374,314.2568,84.5546,698.6887,-693.5368,512.2365,1040.5483,346.6563
1849.5601,-463.0441,581.2763,131.5404,451.1828,349.5529,106.5496,-7.7423,286.4646,186.9416,647.7486,436.926,1006.6031,50.33,615.8792
1851.4174,184.4564,396.4154,178.8821,577.2741,-139.8199,643.5824,64.9481,132.8766,-421.2398,283.3663,631.3254,313.3559,417.732,-66.3165
1853.2747,63.8977,-258.7264,663.5458,1031.2459,647.1485,500.8823,42.3443,366.2101,-83.3414,770.6392,854.8506,-182.6889,-70.378,-69.7191
1855.132,307.3951,741.3464,622.1307,1235.643,31.8391,337.851,452.2793,740.4805,-230.358,173.3394,147.5667,307.0708,949.7968,711.7687
1856.9892,-86.4484,-56.3131,490.2583,-28.3247,168.557,37.7829,416.8666,402.9522,82.478,203.8804,246.1654,75.3653,169.8402,84.6518
1858.8465,893.1326,467.4067,30.1826,472.0225,680.3532,-431.9995,242.224,201.7599,401.084,-486.347,-269.4171,1138.1526,795.11,-344.6306
1860.7038,504.6329,407.632,185.6842,194.5596,362.2214,490.2917,564.5088,-114.1906,171.7254,-820.0719,592.0016,217.1173,547.5914,111.866
1862.5611,354.9477,-218.19,-4.9504,504.5886,491.0231,-308.584,-182.4297,51.573,-39.8727,99.5555,558.2407,1055.4968,549.7279,86.7905
1864.4184,314.5594,-246.4534,-70.3984,529.3567,596.7488,455.9274,330.5709,156.1072,699.1046,-108.6188,781.9316,1106.0466,904.4935,357.4662
1866.2757,1265.7213,1.93,367.2409,679.9616,-185.6247,326.2943,1219.5098,147.4816,725.9432,73.6895,570.4085,121.4979,-544.1494,-85.4956
1868.1329,211.8053,336.5771,416.1297,108.6868,-161.6334,790.5431,161.8573,-268.6772,-186.8428,479.8189,-328.4053,1292.4774,921.5236,-51.6318
1869.9902,596.2793,-420.2898,94.4733,443.1268,39.3435,269.1056,358.3815,145.0056,281.7489,-198.5162,499.4704,563.096,695.7499,89.7731
1871.8475,757.9015,-253.7043,157.296,7.8344,221.973,248.4574,255.2462,266.3582,1340.5296,716.1481,869.271,607.1503,-68.9233,289.1405
1873.7048,83.7045,1331.6511,-261.8773,659.9874,655.9924,54.1249,-95.9221,625.5684,492.2924,165.2735,185.1459,-315.2272,37.5762,326.8729
1875.5621,-602.3687,1428.0576,-313.6605,889.4814,-665.5218,61.1222,350.3015,759.9394,419.6129,363.5633,689.7506,128.975,16.3764,1025.9322
1877.4194,837.1836,1465.1127,408.8995,852.5577,-25.1091,553.3088,1048.1509,-200.4078,-220.6074,1460.7125,138.0948,721.6018,31.6514,-365.4726
1879.2766,369.7873,319.4911,608.9472,239.0825,60.285,-331.0705,792.6882,1387.0381,328.5162,482.2765,587.6257,504.7649,244.3411,361.4388
1881.1339,154.3467,203.6563,253.0476,20.0991,359.2753,251.7499,-98.4486,-197.1315,1016.595,184.5447,-114.8612,315.7567,785.6933,449.4061
1882.9912,591.0895,534.5614,296.2287,246.5478,421.3623,457.4672,834.5451,-332.7789,86.1654,721.512,-142.4476,538.3987,63.0879,737.1821
1884.8485,79.2121,61.2645,142.8368,111.9584,349.5923,431.1295,433.5726,845.4651,-311.6967,878.3198,527.8149,538.7431,731.4903,852.9549
1886.7058,139.0171,-90.5468,465.8802,1105.7036,503.8982,69.3469,-266.4353,-60.0028,578.0509,37.9616,435.1482,468.7634,-84.6214,-387.9949
1888.563,-116.5455,783.267,1094.6196,510.6212,368.635,-179.1934,276.4826,200.7678,791.9619,605.6407,-36.1704,43.4154,90.4028,516.8703
1890.4203,432.8637,329.2891,1047.332,-60.0408,433.5212,448.7373,520.5078,96.8109,441.2821,1106.3336,828.9157,428.3339,181.1793,64.8795
1892.2776,504.6236,1206.5165,730.8766,76.0139,-32.0915,739.0096,440.1484,-279.0963,235.6637,461.1016,311.5173,-384.3946,618.9223,-36.4667
1894.1349,-271.2238,556.513,776.1008,-224.871,1000.802,482.4128,805.453,322.7955,426.4226,206.5942,-126.661,266.9356,-198.2101,251.9235
1895.9922,216.5324,791.1279,81.7826,615.5608,232.9576,453.7496,461.4229,790.5297,-297.6254,-590.665,492.06,336.0278,155.7074,557.3972
1897.8495,234.213,889.2225,1077.4723,692.9241,364.1032,438.2043,105.7182,-5.9971,141.1497,872.0479,-408.1798,-98.0466,-86.0797,71.6709
1899.7067,256.4434,-309.1129,1188.529,642.0774,236.1449,384.2254,703.9446,16.5967,257.8259,254.6455,-845.8761,87.1179,-131.0938,721.0249
1901.564,198.0673,325.0379,1122.9912,837.6536,325.9053,-414.4599,577.0823,-21.1048,-202.5584,-10.4086,639.841,239.1554,1078.5526,515.822
1903.4213,460.0453,187.9375,551.4357,771.1622,298.3339,386.4376,243.6081,-234.3832,903.4524,60.5681,-5.1266,303.2384,449.609,115.0766
1905.2786,422.6966,283.3146,59.9149,238.1445,-68.3719,-286.4012,780.7082,318.4472,-121.9641,236.8074,52.5326,696.3294,596.3037,-671.196
1907.1359,459.8675,841.406,477.2861,354.6582,-136.4004,774.8556,217.8718,478.2652,188.4893,-46.091,458.9549,-386.5288,-193.5848,66.7154
1908.9932,27.0616,1391.7901,-293.7083,936.9578,9.8061,606.2728,465.7881,935.1825,130.6152,787.7039,1208.0375,376.9971,-506.1708,-466.1325
1910.8504,60.0655,231.3673,183.9806,1136.7669,-5.9186,139.2,702.1998,-118.2889,560.4809,-257.6861,136.9116,-57.3252,827.7291,739.8967
1912.7077,73.5706,-66.8185,196.97,621.6425,-413.3964,148.9296,488.5508,243.791,239.3549,-43.5372,-313.265,1215.7628,789.364,599.2541
1914.565,293.2609,901.175,-65.6139,115.012,581.0427,1399.6534,-200.9709,285.4748,767.5845,-80.1242,11.0679,292.0758,-38.4478,129.9636
1916.4223,392.9251,736.2068,-227.6888,7.6146,36.316,449.0661,388.9658,540.2229,-496.7851,246.9832,606.1311,270.8118,-0.9146,112.835
1918.2796,459.0295,1025.6933,384.6835,737.3336,441.9537,92.3262,202.2336,-7.5033,-42.7478,258.1582,-573.8165,-355.8515,405.625,561.5371
1920.1369,-332.8104,77.3445,-33.5559,-195.5479,409.8496,657.9806,-57.6121,838.9665,271.8075,160.7423,565.7259,397.2742,-148.6164,249.0838
1921.9941,379.1955,626.4773,-157.3694,512.015,-15.54,-60.486,1242.5638,345.8799,304.2651,820.7931,-515.7242,333.5186,1382.6541,61.942
1923.8514,-50.7588,351.9411,-125.8754,-53.4389,215.5574,546.311,384.7903,576.5311,-122.0819,-372.9482,96.8565,105.389,23.8777,819.7709
1925.7087,-376.032,904.4678,-230.8293,629.9862,259.9506,614.4252,90.2888,346.8305,528.5647,-300.7821,772.1834,97.5551,-206.0361,-172.5648
1927.566,81.203,167.0614,-155.4043,382.5995,137.9058,-177.0026,7.6638,705.8505,111.5121,212.4147,444.5279,147.1033,-131.7166,238.3208
1929.4233,-185.4195,-52.3346,675.7484,405.3684,495.4445,454.7113,4.8808,708.0072,32.6911,251.1654,561.2126,-315.545,1393.8689,-51.1754
1931.2805,-102.9963,438.0795,227.653,-177.9833,211.7231,-516.7937,909.2869,124.0486,189.5879,973.9764,-284.5445,892.0977,441.5788,129.8488
1933.1378,580.9781,761.4744,-26.5005,764.2265,-412.2116,-325.9542,929.2774,131.4567,-285.4496,423.0602,798.4202,205.7639,1094.4262,439.7642
1934.9951,262.4553,249.9475,238.1624,429.6052,95.2242,-40.8465,716.4027,-19.1331,105.4733,1042.6034,-265.7815,131.2996,450.4067,148.606
1936.8524,1106.6924,-43.7287,-196.1154,-189.722,2.2399,425.0022,-409.4417,61.161,631.6385,758.5188,202.6919,1112.6673,422.2575,-64.0032
1938.7097,194.4886,-357.0622,559.7333,458.5101,-337.8572,288.887,326.5004,777.9289,1119.2922,64.8174,313.7937,-207.7048,323.2231,-487.5262
1940.567,377.0476,-212.3394,89.9199,-32.4878,208.6233,-58.5617,693.5706,590.7443,-267.3084,970.3482,714.2259,1041.9163,25.2423,87.6021
1942.4242,750.6107,-50.7855,-359.4558,462.0379,905.0355,-659.4107,319.5774,1234.9602,635.242,45.8963,19.7442,-181.2945,469.0779,311.6963
1944.2815,342.8852,705.3492,355.5367,770.8384,1168.2465,517.0716,658.0679,877.093,240.1328,-34.3497,679.4779,1000.625,-25.6189,-24.574
1946.1388,263.4238,459.5562,532.7019,992.3151,140.4404,800.2846,232.2545,469.7862,248.4321,-680.4658,-444.8365,298.53,-161.9832,-16.7401
1947.9961,337.9118,586.9737,890.2317,63.663,-147.9601,25.5079,525.7686,943.1119,-174.7922,348.6981,-96.7336,-50.7615,667.1802,97.1409
1949.8534,451.9582,103.5715,16.1728,787.5717,410.4098,351.7147,658.2273,68.1153,159.8955,213.0259,-135.2219,-8.9538,302.5068,718.8247
1951.7107,975.6169,83.8075,533.9594,55.8162,-148.6105,756.6523,113.227,43.6549,-80.9053,174.5921,238.3159,340.8218,785.335,369.3944
1953.5679,211.9324,-199.2955,344.2039,-425.3202,203.3184,514.824,897.8041,576.8129,210.5765,98.2484,100.1066,984.0877,-145.7279,-270.6883
1955.4252,-69.656,486.1946,925.2425,1028.3171,188.415,734.328,-248.2467,312.0363,-400.2654,655.8583,-785.1321,493.4798,-8.6068,334.5526
1957.2825,726.1043,723.2067,90.8283,231.6645,962.7706,599.1506,1036.8462,387.589,553.4973,461.8581,-599.333,-414.6361,36.4233,529.4874
1959.1398,-302.7332,248.5606,267.9265,78.0885,691.2716,939.7621,-35.0387,-192.5244,234.091,-682.3141,417.9353,811.6597,-539.9449,-213.8888
1960.9971,-58.5761,376.3239,212.2309,411.0499,224.6509,646.3756,744.3712,-496.5028,122.4426,336.5854,70.7007,1183.8073,331.542,215.0168
1962.8543,-69.6566,365.7,913.2839,-427.5961,-150.4034,417.4894,66.2748,638.4175,230.1627,509.177,-234.1215,1015.8763,1062.6549,231.1738
1964.7116,287.6504,531.5547,95.4435,87.3491,354.2781,621.777,-116.4458,334.647,770.6784,652.7025,638.1008,-107.6758,-108.7316,-166.1172
1966.5689,-351.9975,102.2067,224.4464,-194.0988,676.1484,-12.9586,23.9983,1082.7535,334.5513,417.3524,899.691,778.8081,267.2848,169.2669
1968.4262,275.9901,51.9054,837.7619,227.6615,472.4699,214.4163,81.6709,979.6743,1093.2661,853.28,263.3591,333.5276,50.3428,367.3396
1970.2835,-229.1749,738.9348,568.854,-263.0652,971.2892,-37.4161,692.6057,208.5385,619.6092,797.0698,460.4241,394.6521,101.56,40.471
1972.1408,-4.3648,629.7547,708.6556,317.635,653.9595,195.2365,338.918,24.3674,849.7498,479.9313,-191.3382,264.181,-108.3849,448.0341
1973.998,206.9266,412.2406,670.0301,578.8801,88.3016,8.2104,-203.1933,517.7204,302.8075,453.1585,911.2298,144.9399,143.8626,311.6163
1975.8553,644.9537,167.0998,337.252,-15.2697,-411.8197,1309.8974,-68.8928,661.1818,36.3231,663.6202,710.7102,986.3036,168.7849,-162.4811
1977.7126,-240.0966,262.9795,713.8734,112.37,599.2577,257.4073,287.6674,-28.3866,509.9223,-82.3416,442.6199,279.4096,-278.7315,207.6503
1979.5699,636.1212,702.7428,325.5146,434.2226,821.8262,-607.9671,282.5795,-520.848,802.7893,614.0115,378.1889,-90.5246,332.8965,674.1867
1981.4272,-659.1471,634.7012,255.1616,439.0106,-467.2248,534.1652,221.484,-301.5047,-336.3502,-258.9595,726.5751,400.8466,102.5793,828.1701
1983.2845,171.8592,334.045,526.777,312.6483,644.3801,701.3053,67.7818,252.9164,68.3164,638.4639,971.6332,-383.0313,147.4235,-795.9498
1985.1417,584.6526,159.1096,-29.7418,554.347,157.1467,166.5053,698.6456,77.3688,302.7151,172.1692,707.991,109.7702,362.4488,673.3308
1986.999,191.7922,382.9852,284.8272,665.4684,391.6047,412.4908,190.6482,1199.7147,1006.2445,268.9925,625.3031,-91.131,685.068,313.4182
1988.8563,378.9411,720.1697,497.1137,385.0585,406.1889,77.8701,175.2961,226.5137,1247.1445,307.4203,177.1293,763.147,862.566,-99.8364
1990.7136,195.9822,946.7213,-341.1093,496.1966,167.197,449.5671,-513.9955,433.0844,587.9675,1115.1867,96.9482,197.652,402.1828,552.061
1992.5709,-36.5521,162.3352,-79.3811,145.7513,104.4378,423.3294,107.5238,249.3516,270.4693,-58.5638,837.201,23.1807,321.5811,-11.9345
1994.4282,672.8053,710.914,698.0247,-34.561,633.0105,525.3441,399.4808,171.2963,301.187,605.0589,-77.9115,570.45,67.7805,702.6683
1996.2854,302.929,-114.0487,714.7087,673.3713,-209.7438,580.5707,2.5673,42.5869,-72.2357,461.7006,744.5135,162.5775,-137.3841,840.6819
1998.1427,415.1814,78.3856,-104.2815,-360.8525,618.2269,-211.2075,102.1147,182.4135,249.6183,224.0334,339.1507,85.4664,52.3231,0.374
2000.0,392.1054,119.8303,-135.9059,96.5407,617.9265,652.3802,54.3755,-74.5054,-250.557,283.2379,617.619,53.8076,76.5006,83.7913
